"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit"
"3426","F-SET-68-008","Dahabagar",0,0.062709326,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675031
"3427","F-SET-67-010","Dogadi",0,0.035429693,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685018
"3428","F-SET-70-046","Simchaur",0,0.032518225,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705041
"3429","M-BHE-60-031","LyatiBindraseni",0,0.078343088,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615044
"3430","F-SET-70-016","Gaguda",0,0.031349537,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705044
"3431","F-SET-69-072","Tosi",0,0.023394259,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695067
"3432","F-SET-70-039","Nirauli",0,0.031134252,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705035
"3433","F-SET-70-040","Pachanali",0,0.030765193,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705030
"3434","F-SET-67-020","Kotila",0,0.033051311,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524514745055
"3435","F-SET-70-015","Gadasera",0,0.03049865,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705032
"3436","F-SET-67-018","Kanda",0,0.032805271,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685020
"3437","F-SET-70-045","Satphari",0,0.030355127,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705047
"3438","F-SET-68-047","Syandi",0,0.05713243,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675036
"3439","F-SET-69-020","Devisthan",0,0.022707399,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524103125070
"3440","M-KAR-64-011","Lalu",0,0.060874281,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645016
"3441","F-SET-70-006","ChawaraChautara",0,0.02968877,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705042
"3442","F-SET-70-042","Ranagau",0,0.02962726,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705025
"3443","F-SET-69-048","Marku",0,0.022102551,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695004
"3444","F-SET-68-040","Rilu",0,0.054743796,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675009
"3445","F-SET-70-029","Khirsain",0,0.029073671,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705006
"3446","F-SET-68-011","Daulichaur",0,0.054508008,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675002
"3447","F-SET-69-017","Chandika",0,0.021641227,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3448","M-KAR-64-028","Syuna",0,0.057214443,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645008
"3449","M-BHE-57-045","Titihiriya",0,0.094673962,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575043
"3450","M-BHE-60-020","Jambukandh",0,0.068932076,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615043
"3451","F-SET-70-019","Ghanteswor",0,0.028048507,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705033
"3452","F-SET-69-070","Timilsain",0,0.021118393,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695040
"3453","M-BHE-60-053","Sinhasain",0,0.068778301,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615053
"3454","M-BHE-60-011","Bisalla",0,0.068757798,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615047
"3455","F-SET-70-023","Kalena",0,0.027976745,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705001
"3456","F-SET-68-002","Bhairabanath",0,0.051637547,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675042
"3457","M-BHE-57-016","Indrapur",0,0.091875262,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524102055048
"3458","M-BHE-57-023","Khaskarkado",0,0.091342176,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575027
"3459","F-SET-69-053","Nawathana",0,0.020554553,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695020
"3460","M-KAR-64-027","Sipkhana",0,0.054918074,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645009
"3461","F-SET-68-001","Banjh",0,0.050684144,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675035
"3462","M-KAR-64-022","Phukot",0,0.054682286,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645007
"3463","F-SET-68-003","Bhamchaur",0,0.050550872,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675034
"3464","F-SET-68-038","Pipalkot",0,0.049812754,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675030
"3465","M-BHE-57-043","Sitapur",0,0.088430709,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524103155028
"3466","M-BHE-60-004","Badalamji",0,0.064841668,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615040
"3467","M-BHE-60-056","Tolijaisi",0,0.064534119,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615050
"3468","F-SET-68-027","Lekhgau",0,0.049033628,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524103145030
"3469","M-BHE-57-042","Samserganj",0,0.086831452,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575010
"3470","F-SET-69-049","Masyawandali",0,0.019806182,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3471","F-SET-68-017","Kadel",0,0.048818344,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675019
"3472","M-BHE-57-014","Hirminiya",0,0.08675969,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575021
"3473","M-KAR-64-029","Sukatinya",0,0.051822077,6.882439359,8.760683761,7.82156156,0,0,"Lowest",NA
"3474","F-SET-67-022","Manakot",0,0.027556428,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685016
"3475","M-BHE-60-052","Sigaudi",0,0.061837936,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615051
"3476","M-KAR-64-015","Mehalmudi",0,0.050960938,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645011
"3477","M-BHE-57-044","Sonapur",0,0.083612434,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524102065010
"3478","F-MAH-75-022","Khalanga",0,0.087928378,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755012
"3479","F-SET-70-043","Sanagau",0,0.025290814,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705008
"3480","F-MAH-73-002","Alital",0,0.137997423,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735010
"3481","F-SET-69-029","Hatikot",0,0.018934792,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695017
"3482","F-MAH-73-021","Sirsha",0,0.136869742,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735012
"3483","M-BHE-60-028","Lakandra",0,0.060423208,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615048
"3484","M-BHE-60-032","MairiKalikathum",0,0.060402705,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615042
"3485","F-SET-70-018","Ganjari",0,0.024501437,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705004
"3486","F-SET-69-022","Dhaku",0,0.018463217,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695071
"3487","F-SET-70-009","Dahakalikasthan",0,0.02433741,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705017
"3488","F-SET-68-012","Deulek",0,0.044973976,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524514745045
"3489","F-SET-68-043","Subeda",0,0.044963725,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675016
"3490","F-SET-70-038","Mudhegau",0,0.024265649,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705029
"3491","F-SET-69-033","Janalikot",0,0.018247932,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695038
"3492","F-SET-67-014","Jayabageswori",0,0.025752138,8.077192371,8.797313797,8.437253084,0,0,"Lowest",524513685021
"3493","F-SET-68-009","Dangaji",0,0.043979566,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675043
"3494","M-BHE-60-054","Tilepata",0,0.057347714,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615052
"3495","M-BHE-60-033","Malika",0,0.057040165,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615031
"3496","F-SET-68-035","Parakatne",0,0.043641262,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675044
"3497","F-SET-68-005","Byasi",0,0.043425977,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675020
"3498","M-BHE-60-040","Padukasthan",0,0.055543424,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615041
"3499","F-SET-69-039","Khaptad",0,0.017376542,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695013
"3500","F-SET-68-029","Majhigau",0,0.041334641,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675024
"3501","M-BHE-60-047","RawatKot",0,0.053749386,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615039
"3502","M-BHE-60-037","Nepa",0,0.05364687,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615038
"3503","M-BHE-60-027","Kusapani",0,0.052457679,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615046
"3504","F-SET-70-047","Tijali",0,0.021877015,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705021
"3505","M-BHE-57-004","Basudevapur",0,0.07001875,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575028
"3506","M-BHE-60-025","Khadkawada",0,0.05165805,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615001
"3507","F-SET-69-028","Gajara",0,0.016392384,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695037
"3508","F-SET-70-025","Kanachaur",0,0.021384936,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705045
"3509","M-BHE-60-044","PusakotChiudi",0,0.0500998,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615034
"3510","M-BHE-57-017","Jaispur",0,0.067322567,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575030
"3511","M-BHE-60-050","Santalla",0,0.049874264,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615049
"3512","F-SET-68-046","Surma",0,0.037982353,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675001
"3513","M-KAR-64-026","Rupsa",0,0.040883569,6.882439359,8.760683761,7.82156156,0,0,"Lowest",NA
"3514","F-SET-69-061","Ridikot",0,0.015777285,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695027
"3515","M-BHE-57-040","Raniyapur",0,0.066041111,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575042
"3516","M-BHE-57-041","Saigaun",0,0.065928343,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575031
"3517","F-SET-68-023","Koiralakot",0,0.037223731,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675046
"3518","M-KAR-64-009","Kotbada",0,0.039632868,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645014
"3519","M-KAR-64-012","Malkot",0,0.039632868,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645030
"3520","M-BHE-57-036","Puraina",0,0.064216318,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575025
"3521","F-SET-68-004","Bhatekhola",0,0.036670142,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675010
"3522","F-SET-70-021","Jijodamandau",0,0.020021467,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705023
"3523","F-MAH-74-010","Dasharath Chanda Municipality",0,0.172135408,9.943721083,3.305860806,6.624790944,0,0,"Lowest",NA
"3524","F-SET-68-024","Kotbhairav",0,0.035829507,8.738109481,7.045177045,7.891643263,0,0,"Lowest",NA
"3525","F-SET-68-034","Melbisauni",0,0.035798752,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675008
"3526","M-BHE-57-022","KhajuraKhurda",0,0.061858439,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575037
"3527","M-KAR-64-010","Kumalgaun",0,0.038013108,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645015
"3528","M-BHE-57-033","Paraspur",0,0.061335605,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575032
"3529","F-SET-70-012","Dhirkamandau",0,0.019375613,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705043
"3530","F-SET-68-033","Maulali",0,0.034988872,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675040
"3531","M-BHE-60-036","NauleKatuwal",0,0.045271274,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615035
"3532","F-SET-68-007","Chaudhari",0,0.03491711,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675041
"3533","M-BHE-60-021","KalBhairab",0,0.044451142,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615033
"3534","M-BHE-57-012","Ganapur",0,0.059510812,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575006
"3535","F-SET-68-016","Hemantabada",0,0.03423025,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675014
"3536","F-SET-70-027","KedarAkhada",0,0.018852779,8.768910588,8.263125763,8.516018176,0,0,"Lowest",524513705046
"3537","F-SET-68-025","Kotdewal",0,0.033738171,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675012
"3538","M-BHE-60-015","Dullu",0,0.042831382,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615037
"3539","M-KAR-64-017","Mumra",0,0.034968369,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645010
"3540","F-SET-68-010","Dantola",0,0.032354199,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675007
"3541","M-BHE-57-035","Piparhawa",0,0.055922735,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575022
"3542","M-BHE-60-006","Bansi",0,0.041057847,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615026
"3543","M-BHE-57-007","Belbhar",0,0.05451826,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575033
"3544","M-BHE-57-006","Belahari",0,0.054220962,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575038
"3545","F-SET-68-015","Gadaraya",0,0.030980478,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675028
"3546","F-SET-69-018","Chaphamadaun",0,0.01313236,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3547","M-BHE-60-007","Baraha",0,0.039602113,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524103145035
"3548","F-SET-69-002","Baijanath",0,0.013029844,8.452909585,9.212454212,8.832681899,0,0,"Lowest",NA
"3549","F-SET-68-041","Rithapata",0,0.030334624,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675015
"3550","F-SET-68-028","Luyanta",0,0.030283366,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675017
"3551","F-SET-68-014","Dhamena",0,0.02906342,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675005
"3552","M-BHE-57-037","Puraini",0,0.048428781,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575026
"3553","F-SET-68-031","Mashdev",0,0.028120268,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675011
"3554","F-MAH-75-017","Gwani",0,0.050479111,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755035
"3555","F-MAH-75-009","Dhap",0,0.050294581,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755013
"3556","F-MAH-73-006","Belapur",0,0.075595646,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735003
"3557","F-MAH-75-012","Dhuligada",0,0.048459536,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755033
"3558","F-MAH-75-032","Rithachaupata",0,0.048234,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755038
"3559","F-MAH-75-027","Latinath",0,0.047926451,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755028
"3560","M-KAR-64-016","Mugraha",0,0.028602096,6.882439359,8.760683761,7.82156156,0,0,"Lowest",524412645019
"3561","F-SET-68-019","Kalukheti",0,0.026213462,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675026
"3562","M-BHE-57-009","Bhawaniyapur",0,0.044348626,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575023
"3563","F-SET-68-032","Matela",0,0.025782893,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675021
"3564","F-SET-69-008","Bhagyaswori",0,0.011184547,8.452909585,9.212454212,8.832681899,0,0,"Lowest",524513695025
"3565","M-BHE-60-043","Pipalkot",0,0.032938542,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524513675030
"3566","M-BHE-60-016","Gamaudi",0,0.032836026,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615036
"3567","F-SET-68-036","Patadewal",0,0.025280562,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675027
"3568","F-MAH-75-035","Sharmauli",0,0.044574162,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755039
"3569","F-MAH-75-037","Sipti",0,0.044481897,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755030
"3570","F-MAH-75-016","Guljar",0,0.043795037,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755025
"3571","F-MAH-75-024","Khar",0,0.043795037,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755032
"3572","F-MAH-75-002","Boharigau",0,0.043169686,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755036
"3573","F-MAH-75-010","Dhari",0,0.042800627,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755008
"3574","F-SET-68-030","Malumela",0,0.023363504,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675022
"3575","M-KAR-64-025","Ranchuli",0,0.024296404,6.882439359,8.760683761,7.82156156,0,0,"Lowest",NA
"3576","M-BHE-60-045","RakamKarnali",0,0.028848135,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615055
"3577","F-MAH-73-010","Dewaldebhyapur",0,0.060269434,8.091993118,5.891330891,6.991662005,0,0,"Lowest",NA
"3578","F-SET-68-020","Kanda",0,0.022369094,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513685020
"3579","M-BHE-57-047","Udayapur",0,0.03759279,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575024
"3580","M-BHE-60-002","Badabhairav",0,0.028448321,7.71015855,7.585470085,7.647814318,0,0,"Lowest",NA
"3581","F-MAH-75-008","Dethala",0,0.039171544,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755040
"3582","F-MAH-73-019","Rupal",0,0.059254521,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735013
"3583","M-BHE-57-038","Radhapur",0,0.036444606,6.604694962,8.174603175,7.389649068,0,0,"Lowest",524411575035
"3584","F-MAH-75-015","Gokuleswor",0,0.03759279,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514745048
"3585","F-SET-68-044","Sunikot",0,0.021261916,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675003
"3586","M-BHE-60-017","Gauri",0,0.02701309,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524411615032
"3587","F-MAH-75-041","Uku",0,0.036618884,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755019
"3588","F-SET-68-037","Pauwagadhi",0,0.020113732,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675025
"3589","F-MAH-75-039","Sunsera",0,0.035234911,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755003
"3590","F-MAH-73-012","Gankhet",0,0.051975851,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735009
"3591","F-MAH-75-038","Sitaula",0,0.034404528,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755026
"3592","F-SET-68-018","Kailash",0,0.019590898,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675013
"3593","F-SET-68-026","Lamatola",0,0.019006554,8.738109481,7.045177045,7.891643263,0,0,"Lowest",524513675023
"3594","F-MAH-74-050","Sarmali",0,0.078343088,9.943721083,3.305860806,6.624790944,0,0,"Lowest",524514745028
"3595","F-MAH-75-023","Khandeswori",0,0.03230294,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755024
"3596","F-MAH-73-005","Bagarkot",0,0.04748563,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735015
"3597","F-MAH-73-016","Manilek",0,0.047342107,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735002
"3598","F-MAH-73-015","Koteli",0,0.047157577,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735001
"3599","F-MAH-75-001","Bhagabati",0,0.030939471,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755015
"3600","F-MAH-73-014","Kailapalamandau",0,0.045927379,8.091993118,5.891330891,6.991662005,0,0,"Lowest",524514735006
"3601","F-MAH-75-033","Sankarpur",0,0.03056016,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524204195077
"3602","F-MAH-75-025","Kharkada",0,0.030519154,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755021
"3603","M-BHE-60-051","Seri",0,0.02196928,7.71015855,7.585470085,7.647814318,0,0,"Lowest",524514755029
"3604","F-MAH-75-036","Sikhar",0,0.029586254,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755034
"3605","F-MAH-75-018","Hikila",0,0.029309459,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755006
"3606","F-MAH-75-005","Chhapari",0,0.028930148,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755010
"3607","F-MAH-75-026","Lali",0,0.028786625,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755020
"3608","F-MAH-75-021","Kante",0,0.028089513,9.634366439,5.054945055,7.344655747,0,0,"Lowest",524514755011
