"","p_code","vdc","hazard","exposure","housing","poverty","vulnerability","severity","sev_norm","sev_cat","hlcit","lon","lat","pop_density","hc_cnt","hc_wt_cnt","hazard_score","dist_epicenter"
"2351","W-DHA-45-039","Narayansthan",0.002741817,0.029483737,8.303290622,4.761904762,6.532597692,0.080829332,0.165774585,"Lowest",524308435018,83.45885596,28.23300881,661.9,2,2,5.3,204.500532396736
"2352","W-GAN-39-008","Bhatkhola",0.00615641,0.017007483,5.197232131,4.877899878,5.037566005,0.080797162,0.165708606,"Lowest",524307415018,83.85140304,28.15978004,330.84,1,1,7.3,165.178707833686
"2353","E-SAG-12-037","Pokhare",0.005922408,0.01475212,6.218955197,5.83028083,6.024618014,0.080740995,0.165593412,"Lowest",524103135009,86.65698707,27.30847639,198.15,1,2,5.9,128.932846177272
"2354","E-KOS-09-010","Hatiya",0.00395287,0.031503312,3.211651175,5.231990232,4.221820704,0.080709165,0.165528131,"Lowest",524102095012,87.31392502,27.75920742,13.84,1,2,6,179.195818711461
"2355","M-RAP-56-005","Dhanauri",0.000985019,0.096703788,5.405470571,5.622710623,5.514090597,0.080683978,0.165476475,"Lowest",524410565032,82.15365089,28.12949807,417.2,1,1,5.1,329.602501792773
"2356","E-SAG-14-014","Jalpachilaune",0.004012409,0.039612365,2.563173352,4.041514042,3.302343697,0.080665177,0.165437916,"Lowest",524103145014,86.67155217,26.88950676,99.33,76,76,6.1,157.107005857222
"2357","E-KOS-09-001","Ankhibhui",0.001652657,0.075072812,3.211651175,5.231990232,4.221820704,0.080609903,0.165324553,"Lowest",524102095021,87.29016938,27.21200889,142.66,1,1,5.6,190.345363873558
"2358","M-BHE-57-024","Khaskusma",0.001300937,0.054467001,6.604694962,8.174603175,7.389649068,0.080600518,0.165305304,"Lowest",524411575017,82.070641,28.00523881,17.67,1,1,4.9,336.872298003539
"2359","W-DHA-45-060","Tityang",0.001966038,0.040719543,8.303290622,4.761904762,6.532597692,0.080567565,0.165237721,"Lowest",524308435011,83.5785388,28.24466277,333.21,2,2,5.2,193.329799177105
"2360","W-DHA-43-002","Arthunge",0.002067274,0.120333835,1.497823376,2.692307692,2.095065534,0.080475029,0.165047937,"Lowest",524308445001,83.55398851,28.34725159,2605.27,3,11,6.2,198.520063183674
"2361","W-DHA-44-030","Khurkot",0.002788043,0.040494006,6.752787046,2.478632479,4.615709762,0.080471651,0.165041008,"Lowest",524308425003,83.66035043,28.26205752,297.32,1,1,4.5,185.995395946943
"2362","W-DHA-45-008","Bhakunde",0.002227517,0.035706487,8.303290622,4.761904762,6.532597692,0.080392956,0.164879612,"Lowest",524308435001,83.5234777,28.29191188,323.01,2,2,5.2,199.803627579515
"2363","W-LUM-47-045","Masyam",0.002729075,0.047659908,5.31827831,2.664835165,3.991556738,0.080371791,0.164836203,"Lowest",524309465042,83.49931823,27.79391103,129.48,1,1,4.8,196.270669931359
"2364","W-DHA-45-015","Bungadovan",0.001089067,0.072663675,8.303290622,4.761904762,6.532597692,0.080257555,0.164601914,"Lowest",524308435053,83.16913591,28.33606211,24.06,2,2,4.9,234.675134644171
"2365","E-SAG-11-010","Garma",0.00990086,0.020985122,1.908867654,3.058608059,2.483737856,0.080210285,0.164504967,"Lowest",524103115021,86.58652605,27.45707485,108.54,1,2,6.8,115.691914357949
"2366","E-KOS-10-036","Kota",0.002803416,0.037736313,4.667106139,5.045787546,4.856446842,0.080091888,0.164262144,"Lowest",524102105038,86.99292197,27.16109963,185.88,1,2,5.3,165.960618818179
"2367","M-RAP-56-033","Shantinagar",0.001138196,0.081838899,5.405470571,5.622710623,5.514090597,0.080084831,0.164247672,"Lowest",524410565029,82.22348464,28.18382029,207.87,1,1,5.2,323.35708557518
"2368","E-SAG-14-013","Iname",0.004656533,0.033379363,2.563173352,4.041514042,3.302343697,0.080067142,0.164211393,"Lowest",524103145029,86.5768971,27.0539442,141.12,76,76,6.2,138.019810186505
"2369","W-LUM-46-052","Juvung",0.002566433,0.039684126,6.738115437,3.333333333,5.035724385,0.080045368,0.164166737,"Lowest",524309515029,83.3293321,28.05573943,293.23,1,1,4.8,214.012209194733
"2370","E-SAG-13-032","Haunchur",0.004987982,0.022891928,4.999627576,3.959096459,4.479362018,0.079972585,0.164017463,"Lowest",524103125001,86.75635189,27.29091328,153.09,1,1,5.6,138.568470427097
"2371","M-RAP-56-034","Shreegaun",0.00129126,0.071607756,5.405470571,5.622710623,5.514090597,0.079888184,0.163844365,"Lowest",524410565039,82.18195136,28.12070045,373.06,2,7,5.2,326.75559033038
"2372","W-DHA-45-048","Rangkhani",0.001995274,0.039028021,8.303290622,4.761904762,6.532597692,0.079827947,0.163720824,"Lowest",524308435012,83.57412197,28.21482883,252.92,2,2,5.2,193.033489945038
"2373","M-BHE-57-030","Narainapur",0.001309435,0.052344911,6.604694962,8.174603175,7.389649068,0.079712686,0.163484431,"Lowest",524411575004,81.85677989,27.9310488,132.98,1,1,4.9,357.646434588647
"2374","W-GAN-40-007","Dangsing",0.004332854,0.031349537,7.442214042,0,3.721107021,0.079657336,0.163370914,"Lowest",524307395027,83.75168566,28.3572068,71.45,2,4,6.5,180.353858080687
"2375","E-MEC-02-029","Phidim",0.000603811,0.178368409,4.102582109,5.238095238,4.670338674,0.079528447,0.163106573,"Lowest",524101025019,87.76086415,27.12801017,466.74,2,9,4.6,237.174750639046
"2376","W-DHA-44-055","Urampokhara",0.004338857,0.024757728,6.752787046,2.478632479,4.615709762,0.07914829,0.162326899,"Lowest",524308425048,83.61696657,28.05663776,243.96,1,1,4.7,185.977026641984
"2377","W-DHA-44-044","Saligram",0.003880605,0.027484666,6.752787046,2.478632479,4.615709762,0.078960422,0.161941596,"Lowest",524308425055,83.6054644,28.02833168,335.34,1,1,4.6,186.742350643845
"2378","W-DHA-44-017","Chuwa",0.005888562,0.018032647,6.752787046,2.478632479,4.615709762,0.078844077,0.161702983,"Lowest",524308425002,83.70443747,28.23629678,338.79,1,1,4.8,181.11462258636
"2379","E-SAG-13-059","R.Maheswori",0.004576087,0.023886338,4.999627576,3.959096459,4.479362018,0.078817017,0.161647484,"Lowest",524103125025,86.70616437,27.36309824,180.75,1,1,5.6,130.651967760833
"2380","W-DHA-45-051","Righa",0.001962946,0.038156631,8.303290622,4.761904762,6.532597692,0.07879913,0.161610799,"Lowest",524308435038,83.43064903,28.14722782,203.41,2,2,5.2,205.485458639065
"2381","W-DHA-44-001","Arthar Dadakharka",0.003948368,0.026838812,6.752787046,2.478632479,4.615709762,0.078790371,0.161592836,"Lowest",524308425018,83.77494278,28.21303072,187.4,1,2,4.6,173.793336265489
"2382","E-SAG-13-046","Lichkiramche",0.002958958,0.036803413,4.999627576,3.959096459,4.479362018,0.078719262,0.161446998,"Lowest",524103125058,86.77162583,27.01622169,111.97,1,1,5.4,155.82028573542
"2383","E-SAG-13-061","RakhaBangdel",0.004206218,0.025885409,4.999627576,3.959096459,4.479362018,0.078714423,0.161437073,"Lowest",524103125023,86.81792823,27.38443841,92.95,1,1,5.5,139.899877277755
"2384","W-DHA-45-013","Boharagaun",0.001223369,0.060515473,8.303290622,4.761904762,6.532597692,0.07849402,0.160985044,"Lowest",524308435048,83.19058566,28.43151427,110.54,2,2,5,235.276201717244
"2385","W-LUM-46-039","Hansara",0.003253068,0.029493989,6.738115437,3.333333333,5.035724385,0.078468657,0.160933026,"Lowest",524309515012,83.46184129,28.03351823,224.38,1,1,4.9,200.824732549285
"2386","E-SAG-13-076","Yamkha",0.00356246,0.030119339,4.999627576,3.959096459,4.479362018,0.078331639,0.160652014,"Lowest",524103125049,86.77241239,27.13627206,169.82,1,1,5.5,148.374857808538
"2387","W-LUM-46-075","Thanpati",0.003600647,0.026500508,6.738115437,3.333333333,5.035724385,0.078324726,0.160637836,"Lowest",524309515042,83.40714338,27.9671401,327.1,1,1,4.9,205.591316568519
"2388","W-DHA-45-050","Resh",0.001520353,0.048316013,8.303290622,4.761904762,6.532597692,0.078290149,0.160566919,"Lowest",524308435044,83.3275234,28.20658006,290.74,4,12,5.1,216.562796585153
"2389","W-DHA-45-047","Ranasinkiteni",0.002359431,0.031082994,8.303290622,4.761904762,6.532597692,0.078247774,0.160480012,"Lowest",524308435032,83.55736003,28.14617006,77.97,4,8,5.3,193.209162093301
"2390","W-LUM-46-069","Rupakot",0.002634543,0.036065295,6.738115437,3.333333333,5.035724385,0.078214199,0.160411152,"Lowest",524309515016,83.37839069,28.06717019,323.74,1,1,4.8,209.363219865933
"2391","E-SAG-13-008","Bamrang",0.003609495,0.029483737,4.999627576,3.959096459,4.479362018,0.078117511,0.160212854,"Lowest",524103125045,86.76612215,27.22765234,193.33,1,1,5.5,142.685503643587
"2392","W-DHA-44-028","Katuwachaupari",0.004919365,0.020985122,6.752787046,2.478632479,4.615709762,0.078106353,0.160189968,"Lowest",524308425026,83.68661554,28.20811243,695.27,1,1,4.7,182.104273579585
"2393","E-SAG-13-039","Kharpa",0.004785647,0.022112803,4.999627576,3.959096459,4.479362018,0.077971078,0.159912531,"Lowest",524103125002,86.70944502,27.26431545,137.58,1,1,5.6,135.814699620781
"2394","W-LUM-47-013","Chhahara",0.002407211,0.049187403,5.31827831,2.664835165,3.991556738,0.077893906,0.159754257,"Lowest",524309465052,83.35900969,27.86565763,184.81,2,4,4.7,209.9520757522
"2395","W-LUM-47-028","Humin",0.004729472,0.024973013,5.31827831,2.664835165,3.991556738,0.077829092,0.159621329,"Lowest",524309465033,83.67020559,27.82478169,206.81,1,1,5,179.380775467494
"2396","E-SAG-13-050","Mangaltar",0.004488566,0.023353252,4.999627576,3.959096459,4.479362018,0.077724342,0.159406496,"Lowest",524103125007,86.58655398,27.21391097,196.31,1,1,5.5,128.235200914254
"2397","W-DHA-45-058","Tangram",0.001830778,0.039110034,8.303290622,4.761904762,6.532597692,0.077625298,0.159203364,"Lowest",524308435010,83.49220657,28.27873365,421.09,2,2,5.2,202.428211336106
"2398","E-SAG-14-001","Aaptar",0.003071779,0.046070902,2.563173352,4.041514042,3.302343697,0.077603202,0.159158046,"Lowest",524103145015,86.73224015,26.96594253,132.19,76,76,6,156.132282969896
"2399","W-DHA-45-014","Bowang",0.001266073,0.056240536,8.303290622,4.761904762,6.532597692,0.077481506,0.158908458,"Lowest",524308435047,83.04498265,28.52597936,70.37,2,2,5,251.891952096576
"2400","E-KOS-10-049","Ranibas",0.001669253,0.057296456,4.667106139,5.045787546,4.856446842,0.077444319,0.158832189,"Lowest",524102105062,87.10785173,27.04358659,138.15,2,7,5.1,182.187874322174
"2401","E-SAG-14-019","Khanbu",0.003142489,0.044594665,2.563173352,4.041514042,3.302343697,0.077349879,0.158638501,"Lowest",524103145002,86.72676709,26.91132602,98.57,76,76,6,159.593637724494
"2402","W-DHA-44-031","Kurgha",0.003338843,0.02999632,6.752787046,2.478632479,4.615709762,0.077321602,0.158580506,"Lowest",524308425032,83.65708223,28.13205685,327.4,1,1,4.6,183.306614288949
"2403","W-DHA-44-029","KhaulaLakuri",0.004580331,0.021856512,6.752787046,2.478632479,4.615709762,0.077310544,0.158557827,"Lowest",524308425020,83.746584,28.19566994,340.01,1,1,4.7,176.067437071269
"2404","W-LUM-46-077","Turang",0.002281801,0.04020696,6.738115437,3.333333333,5.035724385,0.077306085,0.158548682,"Lowest",524309515009,83.36310444,28.09352187,199.46,2,6,4.8,211.19942926801
"2405","W-DHA-44-046","Saraukhola",0.004541756,0.02196928,6.752787046,2.478632479,4.615709762,0.07722526,0.158382918,"Lowest",524308425052,83.67802126,28.06382893,363.55,1,1,4.7,180.135084385777
"2406","E-SAG-13-051","MattimBirta",0.002450613,0.041929237,4.999627576,3.959096459,4.479362018,0.077209239,0.15835006,"Lowest",524103125030,86.83665062,27.15822428,253.3,1,1,5.3,152.555991638539
"2407","E-SAG-13-009","Barahapokhari",0.002615243,0.039263809,4.999627576,3.959096459,4.479362018,0.07719222,0.158315154,"Lowest",524103125069,86.80273711,26.97748417,105.15,1,1,5.3,160.863075942051
"2408","W-LUM-46-047","IsmaRajasthal",0.002496607,0.036516367,6.738115437,3.333333333,5.035724385,0.0771436,0.158215438,"Lowest",524309515077,83.1906909,28.16291911,265.54,2,4,4.8,229.001176972458
"2409","E-SAG-11-026","NechaBedghari",0.004808202,0.038248896,1.908867654,3.058608059,2.483737856,0.0770139,0.157949435,"Lowest",524103115025,86.65624043,27.35731152,344.55,1,1,6.5,126.446224149339
"2410","W-LUM-46-072","Simichaur",0.001711793,0.052929254,6.738115437,3.333333333,5.035724385,0.076984448,0.157889031,"Lowest",524309515051,83.24882271,28.0247061,269.62,1,1,4.6,221.557008944312
"2411","E-SAG-14-009","Chaudandi",0.00346207,0.039796894,2.563173352,4.041514042,3.302343697,0.076913477,0.157743474,"Lowest",524103145005,86.93511588,26.87750067,80.97,76,76,6.1,178.036630010779
"2412","W-LUM-46-015","Bamgha",0.00252688,0.035624474,6.738115437,3.333333333,5.035724385,0.076818354,0.157548385,"Lowest",524309515035,83.41315051,28.0118021,276.4,1,1,4.8,205.362634752455
"2413","W-LUM-46-014","Balithum",0.00224974,0.040001927,6.738115437,3.333333333,5.035724385,0.076811294,0.157533906,"Lowest",524309515028,83.32069332,28.08014052,222.69,1,1,4.7,215.151285006793
"2414","W-LUM-46-046","Hunga",0.002664601,0.033666409,6.738115437,3.333333333,5.035724385,0.076729723,0.15736661,"Lowest",524309515038,83.38193108,28.03162573,235.17,1,1,4.8,208.611272785936
"2415","E-SAG-13-070","Simpani",0.003093512,0.03248747,4.999627576,3.959096459,4.479362018,0.07664102,0.157184688,"Lowest",524103125060,86.80216734,27.03813915,191.78,1,1,5.4,156.860317168403
"2416","E-KOS-09-033","Tamku",0.003594009,0.029504241,3.211651175,5.231990232,4.221820704,0.076498771,0.156892946,"Lowest",524102095005,87.05553228,27.58273008,18.55,2,3,5.9,156.319044826856
"2417","W-DHA-45-017","Chhisti",0.001385126,0.049310423,8.303290622,4.761904762,6.532597692,0.076413718,0.156718508,"Lowest",524308435040,83.27615834,28.21671402,253.88,2,2,5,221.716411851232
"2418","W-DHA-45-001","Akhikarichaur",0.000991273,0.068511758,8.303290622,4.761904762,6.532597692,0.076268997,0.156421696,"Lowest",524308435046,83.12596258,28.424549,69.84,4,8,4.9,241.163735332592
"2419","W-LUM-47-006","Barangdi",0.004601568,0.024101623,5.31827831,2.664835165,3.991556738,0.076213425,0.156307724,"Lowest",524309465023,83.55081703,27.88722665,248.25,1,1,5,191.129354839795
"2420","E-SAG-11-022","Mabe(Pawai)",0.006616435,0.026828561,1.908867654,3.058608059,2.483737856,0.076110117,0.156095846,"Lowest",524103115011,86.76960323,27.52826897,58,1,1,6.7,130.260126262095
"2421","W-LUM-47-063","Telgha",0.003444001,0.031913378,5.31827831,2.664835165,3.991556738,0.075984691,0.155838608,"Lowest",524309465044,83.51631977,27.83021541,198.49,1,1,4.9,194.502362433273
"2422","E-KOS-10-027","Helauchha",0.002365933,0.038043863,4.667106139,5.045787546,4.856446842,0.075893027,0.155650611,"Lowest",524102105019,87.08554948,27.24228082,93.13,1,2,5.3,170.374451265526
"2423","E-KOS-10-012","Boya",0.002377008,0.037746565,4.667106139,5.045787546,4.856446842,0.075812747,0.155485964,"Lowest",524102105008,87.10289638,27.27531046,122.89,1,1,5.3,170.542568227562
"2424","E-SAG-13-067","Sapteswor",0.004554701,0.02128242,4.999627576,3.959096459,4.479362018,0.075723789,0.155303519,"Lowest",524103125015,86.79168885,27.32971768,204.21,1,1,5.6,139.878245403975
"2425","E-SAG-13-017","Chisapani",0.002135881,0.045332784,4.999627576,3.959096459,4.479362018,0.075695234,0.155244954,"Lowest",524103125063,86.88744226,26.99131082,222.04,1,3,5.3,166.768198933419
"2426","E-SAG-14-003","Baraha",0.004384282,0.029770783,2.563173352,4.041514042,3.302343697,0.075538846,0.154924216,"Lowest",524103145035,86.608962,27.08501563,121.6,76,76,6.1,138.347554123689
"2427","W-LUM-46-028","DhurkotNayagaun",0.001948126,0.043897553,6.738115437,3.333333333,5.035724385,0.075516135,0.154877636,"Lowest",524309515058,83.17932455,28.08339803,300.15,1,1,4.7,228.973545565205
"2428","E-SAG-13-073","Temma",0.002656223,0.03609605,4.999627576,3.959096459,4.479362018,0.075447841,0.154737571,"Lowest",524103125050,86.8135217,27.13497746,196.73,1,1,5.3,151.910078375731
"2429","E-SAG-13-064","Ribdungjaleswor",0.004372654,0.021897518,4.999627576,3.959096459,4.479362018,0.075414015,0.154668196,"Lowest",524103125024,86.71487424,27.38425759,154.19,1,1,5.5,130.494722455398
